host_id,host_since,name,neighbourhood,property_type,review_scores_rating_bin,room_type,zipcode,beds,number_of_reviews,price,review_scores_rating
19447692,2014-08-04 00:00:00,AAA NYC Harlem Luxurious,Manhattan,Apartment,85.0,Entire home/apt,10037.0,5.0,29,120,89.0
19477289,2014-08-04 00:00:00,Luxury FiDi Building Studio,Manhattan,Apartment,100.0,Entire home/apt,10038.0,1.0,8,225,100.0
19446943,2014-08-04 00:00:00,The Sky Life in New York City!,Manhattan,Apartment,90.0,Entire home/apt,10065.0,4.0,2,300,90.0
19437861,2014-08-04 00:00:00,Bright & Spacious on Upper East,Manhattan,Apartment,100.0,Entire home/apt,10128.0,2.0,1,130,100.0
19477854,2014-08-04 00:00:00,Charming Family Townhouse in Harlem,Manhattan,House,60.0,Entire home/apt,10031.0,5.0,1,499,60.0
19456791,2014-08-04 00:00:00,Manhattan/NYC luxury boutique hotel,Manhattan,Villa,100.0,Entire home/apt,10019.0,2.0,3,299,100.0
19469739,2014-08-04 00:00:00,Amazing Summer Apt In Brooklyn !,Brooklyn,Apartment,0.0,Private room,11207.0,1.0,0,65,0.0
19478643,2014-08-04 00:00:00,Large Bedroom with lots of light,Brooklyn,Apartment,80.0,Private room,11237.0,1.0,1,100,80.0
19471291,2014-08-04 00:00:00,Large 1BR in trendy NYC Area,Manhattan,Apartment,90.0,Private room,10002.0,2.0,2,175,90.0
19442899,2014-08-04 00:00:00,"Modern, comfortable incredible view",Manhattan,Apartment,0.0,Private room,10009.0,1.0,0,129,0.0
19446271,2014-08-04 00:00:00,ACROSS FROM MAGNOLIA BAKERY,Manhattan,Apartment,0.0,Private room,10014.0,1.0,0,205,0.0
19442986,2014-08-04 00:00:00,Dream Studio in Hells Kitchen,Manhattan,Apartment,0.0,Private room,10036.0,1.0,0,125,0.0
19447817,2014-08-04 00:00:00,Elegant Astoria home away from home,Queens,Apartment,95.0,Private room,11103.0,1.0,16,75,97.0
19450203,2014-08-04 00:00:00,Cozy apartment in Bushwick,Brooklyn,Apartment,60.0,Shared room,11237.0,2.0,1,100,60.0
19463438,2014-08-04 00:00:00,Shared space on Upper East Side,Manhattan,Apartment,0.0,Shared room,10028.0,1.0,0,89,0.0
19510462,2014-08-05 00:00:00,Spacious Duplex Garden Apt Brooklyn,Brooklyn,Apartment,100.0,Entire home/apt,11217.0,2.0,1,275,100.0
19539773,2014-08-05 00:00:00,Gorgeous 1BR apt off Prospect Park!,Brooklyn,Apartment,80.0,Entire home/apt,11226.0,2.0,5,85,84.0
19523446,2014-08-05 00:00:00,Spacious Chique Brooklyn Gem,Brooklyn,Apartment,85.0,Entire home/apt,11238.0,1.0,12,150,88.0
19479925,2014-08-05 00:00:00,Huge LES Apartment,Manhattan,Apartment,0.0,Entire home/apt,10002.0,2.0,0,175,0.0
19509387,2014-08-05 00:00:00,Cozy Bedroom in 2Br in heart of EV,Manhattan,Apartment,100.0,Entire home/apt,10003.0,1.0,2,95,100.0
19527737,2014-08-05 00:00:00,Lovely 2BR apt in East Village,Manhattan,Apartment,85.0,Entire home/apt,10003.0,2.0,50,197,87.0
19523432,2014-08-05 00:00:00,Luxury Apt - Financial District NYC,Manhattan,Apartment,100.0,Entire home/apt,10005.0,1.0,1,275,100.0
19491505,2014-08-05 00:00:00,Cosy 1 bed in trendy East Village!,Manhattan,Apartment,0.0,Entire home/apt,10009.0,1.0,0,170,0.0
19503709,2014-08-05 00:00:00,Super Cute Studio in Chelsea,Manhattan,Apartment,100.0,Entire home/apt,10011.0,2.0,1,145,100.0
19539210,2014-08-05 00:00:00,Updated Chelsea True One Bedroom!,Manhattan,Apartment,100.0,Entire home/apt,10011.0,1.0,6,225,100.0
19512298,2014-08-05 00:00:00,Charming Columbus Circle Studio,Manhattan,Apartment,100.0,Entire home/apt,10019.0,1.0,5,180,100.0
19518144,2014-08-05 00:00:00,2Br/2Bath Spacious Suite in Midtown,Manhattan,Apartment,90.0,Entire home/apt,10019.0,4.0,49,425,93.0
19538468,2014-08-05 00:00:00,Amazing Times Square 1BR Apartment,Manhattan,Apartment,85.0,Entire home/apt,10019.0,1.0,31,146,89.0
19512999,2014-08-05 00:00:00,Make Our Home Your Home,Manhattan,Apartment,100.0,Entire home/apt,10025.0,3.0,1,250,100.0
19511900,2014-08-05 00:00:00,Cozy Studio in Harlem,Manhattan,Apartment,90.0,Entire home/apt,10030.0,1.0,7,60,94.0
19522413,2014-08-05 00:00:00,Comfy Harlem 1BD w/ Home Gym,Manhattan,Apartment,100.0,Entire home/apt,10031.0,1.0,3,60,100.0
19510598,2014-08-05 00:00:00,Hi Life in Harlem,Manhattan,Apartment,0.0,Entire home/apt,10037.0,1.0,0,100,0.0
19516856,2014-08-05 00:00:00,"Beautiful 1BDR, 20min to Times Sq",Queens,Apartment,100.0,Entire home/apt,11105.0,2.0,2,115,100.0
19533769,2014-08-05 00:00:00,Cozy Bronx Bed & Breakfast,Bronx,Apartment,95.0,Private room,10454.0,1.0,53,60,97.0
19514454,2014-08-05 00:00:00,Cozy room in Bed/Stuy Brooklyn,Brooklyn,Apartment,60.0,Private room,11206.0,1.0,1,75,60.0
19537987,2014-08-05 00:00:00,A beautiful 2-bedroom in Bay Ridge,Brooklyn,Apartment,100.0,Private room,11209.0,1.0,1,75,100.0
19482720,2014-08-05 00:00:00,Private room in Park Slope!!!,Brooklyn,Apartment,0.0,Private room,11215.0,1.0,0,70,0.0
19511175,2014-08-05 00:00:00,Cozy Private Room W/Rooftop Access,Brooklyn,Apartment,100.0,Private room,11216.0,1.0,4,75,100.0
19510122,2014-08-05 00:00:00,Private room with queen size bed.,Brooklyn,Apartment,0.0,Private room,11226.0,1.0,0,49,0.0
19482720,2014-08-05 00:00:00,Private room in large duplex,Brooklyn,Apartment,0.0,Private room,11233.0,1.0,0,50,0.0
19513109,2014-08-05 00:00:00,Cozy room with Pvt Entrance Sleep 1,Brooklyn,House,90.0,Private room,11221.0,1.0,25,45,90.0
19513109,2014-08-05 00:00:00,Family Suite with Private Room,Brooklyn,House,90.0,Private room,11221.0,2.0,4,100,90.0
19513109,2014-08-05 00:00:00,Huge Private Room,Brooklyn,House,90.0,Private room,11221.0,2.0,2,75,90.0
19513109,2014-08-05 00:00:00,Large private room,Brooklyn,House,80.0,Private room,11221.0,2.0,1,65,80.0
19513109,2014-08-05 00:00:00,Suite with eat-in Kitchen,Brooklyn,House,85.0,Private room,11221.0,2.0,16,80,89.0
19500174,2014-08-05 00:00:00,Mayor's Mansion - Carlton_Suite,Brooklyn,House,95.0,Private room,11238.0,1.0,22,100,96.0
19500174,2014-08-05 00:00:00,Mayor's Mansion - Garden_Suite,Brooklyn,House,95.0,Private room,11238.0,1.0,24,100,98.0
19498957,2014-08-05 00:00:00,East Village with 2x Balcony + Roof,Manhattan,Apartment,100.0,Private room,10009.0,1.0,1,140,100.0
19504544,2014-08-05 00:00:00,NYC Loft in West Village,Manhattan,Apartment,100.0,Private room,10014.0,1.0,1,120,100.0
19533079,2014-08-05 00:00:00,Cozy & historic Central Park apt.,Manhattan,Apartment,90.0,Private room,10026.0,1.0,11,95,93.0
19504694,2014-08-05 00:00:00,20m Timesquare 3blocks to Subway,Manhattan,Apartment,0.0,Private room,10029.0,1.0,0,90,0.0
19504694,2014-08-05 00:00:00,25m Timesquare 3 blocks Subway,Manhattan,Apartment,80.0,Private room,10029.0,1.0,1,85,80.0
19504694,2014-08-05 00:00:00,Cozy Room on Upper East Side,Manhattan,Apartment,75.0,Private room,10029.0,1.0,17,65,76.0
19504694,2014-08-05 00:00:00,Private Room In East Side 2BR Apt.,Manhattan,Apartment,60.0,Private room,10029.0,2.0,22,70,62.0
19536090,2014-08-05 00:00:00,Labor Day Special 1rm/priv bath!,Manhattan,Apartment,100.0,Private room,10032.0,2.0,1,100,100.0
19536090,2014-08-05 00:00:00,Light filled bedroom in amazing apt,Manhattan,Apartment,90.0,Private room,10032.0,1.0,2,60,90.0
19536090,2014-08-05 00:00:00,Unique sunroom with garden access,Manhattan,Apartment,80.0,Private room,10032.0,1.0,1,65,80.0
19534517,2014-08-05 00:00:00,midtown / upper east side,Manhattan,Apartment,90.0,Private room,10065.0,1.0,26,89,93.0
19514353,2014-08-05 00:00:00,Far Rock(get)away,Queens,House,100.0,Private room,11691.0,1.0,1,69,100.0
19537987,2014-08-05 00:00:00,A beautiful 2-bedroom in Bay Ridge,Brooklyn,Apartment,95.0,Shared room,11209.0,1.0,5,79,96.0
19569725,2014-08-06 00:00:00,"Charming, Airy 2 Bedroom Brownstone",Brooklyn,House,95.0,Entire home/apt,11233.0,2.0,50,125,98.0
19590880,2014-08-06 00:00:00,Breathtaking apt in prime location,Manhattan,Apartment,70.0,Entire home/apt,10006.0,1.0,7,250,74.0
19596037,2014-08-06 00:00:00,Great 1br apt in Greenwich Village,Manhattan,Apartment,95.0,Entire home/apt,10012.0,1.0,10,199,98.0
19544909,2014-08-06 00:00:00,West Village Cozy Nook,Manhattan,Apartment,100.0,Entire home/apt,10014.0,2.0,2,175,100.0
19600090,2014-08-06 00:00:00,Murray Hill Gem,Manhattan,Apartment,85.0,Entire home/apt,10016.0,1.0,7,250,86.0
19580668,2014-08-06 00:00:00,Great Space Steps from Central Park,Manhattan,Apartment,80.0,Entire home/apt,10024.0,2.0,1,225,80.0
19580331,2014-08-06 00:00:00,large very clean studio,Manhattan,Apartment,90.0,Entire home/apt,10037.0,1.0,2,120,90.0
19569660,2014-08-06 00:00:00,Amazing 1BR condo with water views,Manhattan,Apartment,90.0,Entire home/apt,10280.0,1.0,9,325,94.0
19548901,2014-08-06 00:00:00,Zen Loft,Manhattan,Loft,100.0,Entire home/apt,10022.0,2.0,4,237,100.0
19583276,2014-08-06 00:00:00,Beautiful Waterfront Studio,Queens,Apartment,90.0,Entire home/apt,11109.0,1.0,15,159,93.0
19597714,2014-08-06 00:00:00,"Studio Apt in charming Queens, NYC",Queens,House,80.0,Entire home/apt,11412.0,1.0,8,71,83.0
19575935,2014-08-06 00:00:00,King Room in a sweet 2B Williamsbug,Brooklyn,Apartment,0.0,Private room,11211.0,1.0,0,80,0.0
19573243,2014-08-06 00:00:00,1 private room in a loft space,Brooklyn,Apartment,85.0,Private room,11221.0,1.0,12,65,88.0
19600872,2014-08-06 00:00:00,A clean private room in Brooklyn,Brooklyn,Apartment,0.0,Private room,11223.0,1.0,0,69,0.0
19595500,2014-08-06 00:00:00,Huge Private room/Bushwick Morgan-L,Brooklyn,Apartment,65.0,Private room,11237.0,1.0,6,120,67.0
19588471,2014-08-06 00:00:00,Cozy Bedroom in Heart of Brooklyn!,Brooklyn,Apartment,100.0,Private room,11238.0,1.0,2,45,100.0
19595551,2014-08-06 00:00:00,"1br in3br apt, gym/laundry/gameroom",Brooklyn,Apartment,0.0,Private room,11385.0,1.0,0,70,0.0
19541889,2014-08-06 00:00:00,Private room 5 minutes from TimeSqr,Manhattan,Apartment,100.0,Private room,10019.0,1.0,9,120,100.0
19584350,2014-08-06 00:00:00,short time female room mate,Queens,Apartment,100.0,Private room,11104.0,1.0,1,55,100.0
19597910,2014-08-06 00:00:00,"Attic w/Private Bath, Forest Hills",Queens,House,100.0,Private room,11375.0,2.0,13,160,100.0
19597910,2014-08-06 00:00:00,"Comfy Rm, Shared Bath, Forest Hills",Queens,House,100.0,Private room,11375.0,1.0,3,95,100.0
19597910,2014-08-06 00:00:00,"Master Bedrm, Steam Shr/Jacuzzi, FH",Queens,House,95.0,Private room,11375.0,1.0,18,150,99.0
19597910,2014-08-06 00:00:00,"Suite w/private bath, Forest Hills",Queens,House,95.0,Private room,11375.0,1.0,34,125,97.0
19597714,2014-08-06 00:00:00,"Cozy in Queens NYC, 15 mins to JFK",Queens,House,60.0,Private room,11412.0,1.0,1,39,60.0
19597714,2014-08-06 00:00:00,"Modern and Warm Room, Queens, NYC",Queens,House,0.0,Private room,11412.0,1.0,0,39,0.0
19582615,2014-08-06 00:00:00,For Ladies Only,Bronx,Apartment,100.0,Shared room,10463.0,1.0,12,49,100.0
19595500,2014-08-06 00:00:00,Fun n easy Bushwick morgan stop!,Brooklyn,Apartment,90.0,Shared room,11237.0,1.0,30,51,91.0
19645976,2014-08-07 00:00:00,RAD Clubhouse/Diner/Loft- FULL Apt!,Brooklyn,Apartment,100.0,Entire home/apt,11211.0,2.0,6,220,100.0
19655924,2014-08-07 00:00:00,Bright & Colorful Studio in BK,Brooklyn,Apartment,100.0,Entire home/apt,11216.0,2.0,2,110,100.0
19647408,2014-08-07 00:00:00,Idyllic East Village Flat,Manhattan,Apartment,0.0,Entire home/apt,10009.0,3.0,0,375,0.0
19644902,2014-08-07 00:00:00,Cozy SoHo/Village Studio,Manhattan,Apartment,100.0,Entire home/apt,10012.0,1.0,2,200,100.0
19649573,2014-08-07 00:00:00,ENTIRE West Village Apartment,Manhattan,Apartment,0.0,Entire home/apt,10012.0,4.0,0,310,0.0
19631496,2014-08-07 00:00:00,Million Dollar Listing In NYC,Manhattan,Apartment,80.0,Entire home/apt,10019.0,2.0,24,230,84.0
19650028,2014-08-07 00:00:00,Manhattan Club Apt for EASTER week,Manhattan,Apartment,0.0,Entire home/apt,10019.0,2.0,0,680,0.0
19644682,2014-08-07 00:00:00,Charming Studio In The Heart of NYC,Manhattan,Apartment,90.0,Entire home/apt,10023.0,1.0,4,120,90.0
19621098,2014-08-07 00:00:00,Luxury 1 BD UES Doorman Building,Manhattan,Apartment,100.0,Entire home/apt,10075.0,1.0,1,200,100.0
19617029,2014-08-07 00:00:00,Quiet Apartment Living Room Bedroom,Brooklyn,Apartment,0.0,Private room,11222.0,1.0,0,109,0.0
19651098,2014-08-07 00:00:00,1BR+ in 1912 Crown Heights Bldg.,Brooklyn,Apartment,0.0,Private room,11225.0,1.0,0,90,0.0
19642845,2014-08-07 00:00:00,"Large Private Room, QUEEN-size bed!",Brooklyn,Apartment,90.0,Private room,11230.0,1.0,2,55,90.0
19645976,2014-08-07 00:00:00,RAD Clubhouse/Diner/Loft- PrivateRm,Brooklyn,Loft,100.0,Private room,11211.0,1.0,1,110,100.0
19647408,2014-08-07 00:00:00,East Village Room for Rent,Manhattan,Apartment,0.0,Private room,10009.0,1.0,0,100,0.0
19648592,2014-08-07 00:00:00,Sunny Private Room in Alphabet City,Manhattan,Apartment,100.0,Private room,10009.0,1.0,4,90,100.0
19652928,2014-08-07 00:00:00,Room in a 4BD duplex (private deck),Manhattan,Apartment,75.0,Private room,10009.0,1.0,11,75,76.0
19649573,2014-08-07 00:00:00,Central & Bright West Village room,Manhattan,Apartment,80.0,Private room,10012.0,1.0,1,170,80.0
19641065,2014-08-07 00:00:00,Spacious studio,Manhattan,Apartment,0.0,Private room,10016.0,1.0,0,165,0.0
19636200,2014-08-07 00:00:00,"Spacious, sunlit room w/balconies",Manhattan,Apartment,100.0,Private room,10023.0,1.0,3,150,100.0
19631881,2014-08-07 00:00:00,Artistic Room Next to Central Park,Manhattan,Apartment,75.0,Private room,10025.0,1.0,14,90,77.0
19608476,2014-08-07 00:00:00,"Spacious, Cozy Bedroom!",Manhattan,Apartment,100.0,Private room,10032.0,1.0,1,50,100.0
19638238,2014-08-07 00:00:00,Bright room with private bathroom,Manhattan,Apartment,80.0,Private room,10032.0,1.0,1,70,80.0
19636200,2014-08-07 00:00:00,Couch in spacious living room,Manhattan,Apartment,0.0,Shared room,10023.0,1.0,1,85,0.0
19693199,2014-08-08 00:00:00,Quiet Cozy 1 Bedroom In Williamsurg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,2.0,16,175,96.0
19694209,2014-08-08 00:00:00,Large apartment with huge terrace!,Brooklyn,Apartment,0.0,Entire home/apt,11211.0,2.0,0,225,0.0
19690679,2014-08-08 00:00:00,studio w/ private backyard,Brooklyn,Apartment,90.0,Entire home/apt,11217.0,1.0,7,100,91.0
19693990,2014-08-08 00:00:00,Spacious apt right off the highline,Manhattan,Apartment,0.0,Entire home/apt,10001.0,1.0,0,300,0.0
19702390,2014-08-08 00:00:00,Light Filled Chelsea Appartment,Manhattan,Apartment,100.0,Entire home/apt,10011.0,4.0,2,350,100.0
19683662,2014-08-08 00:00:00,Warm & Cozy 1 bedroom apt W Harlem,Manhattan,Apartment,80.0,Entire home/apt,10027.0,2.0,24,160,83.0
19678858,2014-08-08 00:00:00,Tracy's Place-UES Brand New 2 bdrm,Manhattan,Apartment,95.0,Entire home/apt,10028.0,2.0,8,250,98.0
19661729,2014-08-08 00:00:00,Nice cozy studio apt.  Close to all,Queens,Apartment,100.0,Entire home/apt,11372.0,1.0,4,109,100.0
19678242,2014-08-08 00:00:00,Large Sunny Room w/ Private Entrace,Brooklyn,Apartment,90.0,Private room,11205.0,2.0,10,66,90.0
19692652,2014-08-08 00:00:00,Charming Old-School Apartment 2,Brooklyn,Apartment,95.0,Private room,11205.0,1.0,6,75,97.0
19668001,2014-08-08 00:00:00,Quiet bedroom in S. Wburg (+yard),Brooklyn,Apartment,0.0,Private room,11206.0,1.0,0,65,0.0
19693199,2014-08-08 00:00:00,Cozy Bedroom In Williamsburg,Brooklyn,Apartment,100.0,Private room,11211.0,1.0,3,75,100.0
19694209,2014-08-08 00:00:00,Big double bedroom w/ huge terrace!,Brooklyn,Apartment,60.0,Private room,11211.0,1.0,1,150,60.0
19704424,2014-08-08 00:00:00,Spacious Private Room in Brooklyn,Brooklyn,Apartment,100.0,Private room,11213.0,1.0,2,55,100.0
19673449,2014-08-08 00:00:00,Twenty five minutes to Manhattan,Brooklyn,Apartment,75.0,Private room,11226.0,1.0,28,65,76.0
19708200,2014-08-08 00:00:00,Sleep and Tour Room,Brooklyn,Apartment,0.0,Private room,11226.0,1.0,0,40,0.0
19708200,2014-08-08 00:00:00,Sweet Haven Room.,Brooklyn,Apartment,80.0,Private room,11226.0,1.0,1,49,80.0
19709159,2014-08-08 00:00:00,Perfect View from Bushwick Flat,Brooklyn,Apartment,90.0,Private room,11237.0,2.0,15,75,94.0
19708205,2014-08-08 00:00:00,Crown Heights apartment,Brooklyn,Apartment,0.0,Private room,11238.0,1.0,0,30,0.0
19691154,2014-08-08 00:00:00,Private Room S. Williamsburg,Brooklyn,Apartment,90.0,Private room,11249.0,1.0,11,145,93.0
19708200,2014-08-08 00:00:00,Amazing Terrace Suite.,Brooklyn,House,70.0,Private room,11236.0,2.0,5,49,70.0
19708200,2014-08-08 00:00:00,The Emerald Suite.,Brooklyn,House,80.0,Private room,11236.0,1.0,2,49,80.0
19685847,2014-08-08 00:00:00,Spacious loft in Brooklyn / 1 bedroom,Brooklyn,Loft,0.0,Private room,11205.0,1.0,0,60,0.0
19695914,2014-08-08 00:00:00,`Room in a Luxury bldg on Wall St,Manhattan,Apartment,0.0,Private room,10005.0,1.0,0,100,0.0
19689128,2014-08-08 00:00:00,lovely Nolita/Chinatown 1BR,Manhattan,Apartment,80.0,Private room,10013.0,2.0,25,184,82.0
19682564,2014-08-08 00:00:00,Columbia University in Manhattan,Manhattan,House,30.0,Private room,10025.0,1.0,2,70,30.0
19691070,2014-08-08 00:00:00,"Home, Sweet Home!",Queens,Apartment,100.0,Private room,11101.0,1.0,1,90,100.0
19708128,2014-08-08 00:00:00,Relaxed space ~30 min. to the city,Brooklyn,Apartment,80.0,Shared room,11226.0,1.0,10,35,84.0
19740844,2014-08-09 00:00:00,Big 2BR/2BA in Lux Brooklyn Bldg,Brooklyn,Apartment,0.0,Entire home/apt,11201.0,2.0,0,195,0.0
19735589,2014-08-09 00:00:00,Welcoming Park Slope Garden Apt.,Brooklyn,Apartment,95.0,Entire home/apt,11217.0,2.0,12,300,95.0
19756654,2014-08-09 00:00:00,Best NYC Neighborhood Design 1 Bed,Manhattan,Apartment,85.0,Entire home/apt,10002.0,3.0,31,185,87.0
19732051,2014-08-09 00:00:00,Cool 1BR in East Village,Manhattan,Apartment,90.0,Entire home/apt,10003.0,2.0,2,150,90.0
19736568,2014-08-09 00:00:00,Charming Brick Alcove Studio,Manhattan,Apartment,90.0,Entire home/apt,10009.0,1.0,17,189,94.0
19751572,2014-08-09 00:00:00,Spacious East Village alcove studio,Manhattan,Apartment,100.0,Entire home/apt,10009.0,1.0,3,165,100.0
19711844,2014-08-09 00:00:00,Full One Bedroom Apartment,Manhattan,Apartment,100.0,Entire home/apt,10013.0,1.0,2,200,100.0
19712762,2014-08-09 00:00:00,Sunny Soho Studio,Manhattan,Apartment,100.0,Entire home/apt,10013.0,1.0,1,260,100.0
19756654,2014-08-09 00:00:00,HUGE 4BDRM DUPLEX W/BACKYARD!,Manhattan,Apartment,95.0,Entire home/apt,10019.0,4.0,7,770,97.0
19738285,2014-08-09 00:00:00,Lovely!  3 Blcks from Central Park.,Manhattan,Apartment,0.0,Entire home/apt,10025.0,3.0,0,185,0.0
19755511,2014-08-09 00:00:00,"Cozy 1BD with 2 cats, sleeps 3",Manhattan,Apartment,100.0,Entire home/apt,10032.0,2.0,1,80,100.0
19725216,2014-08-09 00:00:00,Cosy appartment with huge rooftop,Brooklyn,Apartment,0.0,Private room,11206.0,1.0,0,69,0.0
19735540,2014-08-09 00:00:00,Sunny Bedroom in Brooklyn Loft,Brooklyn,Apartment,0.0,Private room,11237.0,1.0,0,55,0.0
19737451,2014-08-09 00:00:00,Best Price/Location deal in NYC,Brooklyn,Apartment,85.0,Private room,11237.0,2.0,43,85,85.0
19737451,2014-08-09 00:00:00,Great room in Hipster Neighborhood,Brooklyn,Apartment,80.0,Private room,11237.0,2.0,23,80,83.0
19741994,2014-08-09 00:00:00,Room sublet Januery,Brooklyn,Apartment,0.0,Private room,11237.0,1.0,0,50,0.0
19737514,2014-08-09 00:00:00,"Cozy, Artistic Home in Brooklyn",Brooklyn,Apartment,80.0,Shared room,11216.0,1.0,11,45,82.0
19727833,2014-08-09 00:00:00,"Clean, Safe and Tidy in NYC.",Manhattan,Apartment,95.0,Shared room,10021.0,2.0,18,100,98.0
19810363,2014-08-10 00:00:00,Garden House in the East Bronx,Bronx,Apartment,80.0,Entire home/apt,10473.0,2.0,5,120,80.0
19783353,2014-08-10 00:00:00,4 ROOM RAILROAD - WILLIAMSBURG,Brooklyn,Apartment,90.0,Entire home/apt,11211.0,1.0,5,90,92.0
19779617,2014-08-10 00:00:00,Amazing studio in Stuyvesant height,Brooklyn,Apartment,85.0,Entire home/apt,11221.0,1.0,11,100,87.0
19779617,2014-08-10 00:00:00,Cozy in the heart of Brooklyn.,Brooklyn,Apartment,80.0,Entire home/apt,11221.0,1.0,17,100,84.0
19808313,2014-08-10 00:00:00,Charming sunny room in Brooklyn,Brooklyn,Apartment,0.0,Entire home/apt,11238.0,2.0,0,103,0.0
19806276,2014-08-10 00:00:00,"Lovely Williamsburg, BK apartment",Brooklyn,Apartment,0.0,Entire home/apt,11249.0,2.0,0,200,0.0
19785817,2014-08-10 00:00:00,Spacious Loft in trendy Cobble Hill,Brooklyn,Loft,100.0,Entire home/apt,11201.0,3.0,4,160,100.0
19807292,2014-08-10 00:00:00,Loft Like Apt w/ High Line Views,Manhattan,Apartment,95.0,Entire home/apt,10011.0,1.0,6,215,97.0
19758346,2014-08-10 00:00:00,Beautiful West Village 1 BR Gem!,Manhattan,Apartment,100.0,Entire home/apt,10014.0,1.0,4,199,100.0
19807430,2014-08-10 00:00:00,Spacious 12th fl Gramercy apartment,Manhattan,Apartment,0.0,Entire home/apt,10016.0,2.0,0,199,0.0
19799630,2014-08-10 00:00:00,Spacious studio with rooftop in EV,Manhattan,Apartment,100.0,Entire home/apt,10017.0,1.0,4,179,100.0
19790700,2014-08-10 00:00:00,Fun Studio in Hell's Kitchen!,Manhattan,Apartment,100.0,Entire home/apt,10019.0,1.0,5,250,100.0
19802029,2014-08-10 00:00:00,Great Apt 5min from Time Square NYC,Manhattan,Apartment,100.0,Entire home/apt,10019.0,1.0,5,205,100.0
19785817,2014-08-10 00:00:00,Cozy spacious 1 BR in prime UWS,Manhattan,Apartment,95.0,Entire home/apt,10023.0,1.0,47,125,98.0
19781267,2014-08-10 00:00:00,Super clean and funky walkup on UES,Manhattan,Apartment,90.0,Entire home/apt,10028.0,2.0,4,125,93.0
19765892,2014-08-10 00:00:00,Spacious Studio Garden Apartment,Manhattan,Apartment,95.0,Entire home/apt,10031.0,1.0,11,140,95.0
19797066,2014-08-10 00:00:00,BRAND NEW Beautiful 2-BR Apartment,Manhattan,Apartment,75.0,Entire home/apt,10031.0,5.0,27,247,79.0
19758179,2014-08-10 00:00:00,"2 bedroom with yard, 4 mins to LGA",Queens,Apartment,85.0,Entire home/apt,11369.0,2.0,19,195,89.0
19781638,2014-08-10 00:00:00,Organically Pleasant Studio/Apt.,Queens,Apartment,0.0,Entire home/apt,11377.0,1.0,1,119,0.0
19760390,2014-08-10 00:00:00,Sleek-Chic Room in Bed-Stuy,Brooklyn,Apartment,0.0,Private room,11206.0,1.0,0,45,0.0
19807916,2014-08-10 00:00:00,"Sunny room, peaceful house, bikes!",Brooklyn,Apartment,90.0,Private room,11206.0,1.0,46,70,93.0
19801356,2014-08-10 00:00:00,Cozy Room in Brooklyn,Brooklyn,Apartment,90.0,Private room,11207.0,1.0,4,45,93.0
19789240,2014-08-10 00:00:00,"Private room in BK,  Williamsburg",Brooklyn,Apartment,0.0,Private room,11211.0,1.0,0,87,0.0
19789824,2014-08-10 00:00:00,Cozy Bedroom in Bushwick,Brooklyn,Apartment,0.0,Private room,11237.0,1.0,0,35,0.0
19807916,2014-08-10 00:00:00,"Cozy room, overlooking garden",Brooklyn,Bed & Breakfast,95.0,Private room,11206.0,1.0,48,65,98.0
19807916,2014-08-10 00:00:00,"Peace room, private bath, breakfast",Brooklyn,Bed & Breakfast,90.0,Private room,11206.0,1.0,43,80,94.0
19759400,2014-08-10 00:00:00,Bedroom in Artist Loft Bushwick nyc,Brooklyn,Loft,0.0,Private room,11206.0,1.0,0,62,0.0
19810935,2014-08-10 00:00:00,Bright cozy furniture room in LES,Manhattan,Apartment,60.0,Private room,10002.0,1.0,2,57,60.0
19778514,2014-08-10 00:00:00,"Private Rm, Heart of Midtown East!",Manhattan,Apartment,85.0,Private room,10016.0,1.0,4,69,85.0
19805631,2014-08-10 00:00:00,Private room in midtown/Time square,Manhattan,Apartment,100.0,Private room,10019.0,1.0,1,120,100.0
19783595,2014-08-10 00:00:00,Pvt room 5min walk to Central Park,Manhattan,Apartment,100.0,Private room,10023.0,1.0,2,85,100.0
19797066,2014-08-10 00:00:00,Brand New Cozy Room,Manhattan,Apartment,80.0,Private room,10031.0,2.0,4,55,80.0
19797066,2014-08-10 00:00:00,BRAND NEW Delightful Private Room,Manhattan,Apartment,85.0,Private room,10031.0,2.0,19,57,86.0
19803124,2014-08-10 00:00:00,Awesome deal in Manhattan!,Manhattan,Apartment,0.0,Private room,10035.0,1.0,0,85,0.0
19805631,2014-08-10 00:00:00,Cozy room in Spanish Harlem,Manhattan,Apartment,95.0,Private room,10035.0,1.0,13,57,96.0
19805631,2014-08-10 00:00:00,Private Room in Spanish Harlem,Manhattan,Apartment,90.0,Private room,10035.0,1.0,4,64,90.0
19800918,2014-08-10 00:00:00,Amazing Priv 1 BR in Hells Kitchen,Manhattan,Apartment,0.0,Private room,10036.0,1.0,0,200,0.0
19781638,2014-08-10 00:00:00,Cozy room in a divided Studio/Apt..,Queens,Apartment,0.0,Private room,11377.0,2.0,1,81,0.0
19778316,2014-08-10 00:00:00,Shared living room + breakfast,Manhattan,Apartment,85.0,Shared room,10128.0,3.0,5,160,88.0
19778316,2014-08-10 00:00:00,Shared living room with breakfast,Manhattan,Apartment,90.0,Shared room,10128.0,3.0,7,125,91.0
19835184,2014-08-11 00:00:00,1 BR in the Heart of Williamsburg,Brooklyn,Apartment,95.0,Entire home/apt,11211.0,1.0,5,145,96.0
